District.ID,Year,Annual.Rainfall
Vidisha,1902,4378.47
Bhopal,1902,4187.11
Sehore,1902,4174.67
Raisen,1902,4622.52
Betul,1902,4383.37
Harda,1902,4235.19
Hoshangabad,1902,4648.05
Katni,1902,5013.8
Jabalpur,1902,4903.89
Narsinghpur,1902,4749.87
Dindori,1902,5396.88
Mandla,1902,5108.85
Chhindwara,1902,4552.17
Seoni,1902,4619.57
Balaghat,1902,4932.54
Kachchh,1902,1535.86
Banas Kantha,1902,1463.09
Patan,1902,1700.69
Mahesana,1902,2225.09
Sabar Kantha,1902,2700.88
Gandhinagar,1902,2588
Ahmadabad,1902,2308.4
Surendranagar,1902,2386.92
Rajkot,1902,2864.2
Jamnagar,1902,2401.02
Porbandar,1902,281.16
Junagadh,1902,1994.52
Amreli,1902,2485.29
Bhavnagar,1902,3017.05
Anand,1902,3117.87
Kheda,1902,3014.02
Panch Mahals,1902,3739.52
Dahod,1902,3828.21
Vadodara,1902,4132.34
Narmada,1902,4709.32
Bharuch,1902,4286.8
Surat,1902,4367.34
The Dangs,1902,5955.31
Navsari,1902,4033.8
Valsad,1902,4660.75
Junagadh,1902,0
Daman,1902,0
Dadra and Nagar Haveli,1902,5947.68
Nandurbar,1902,4575.85
Dhule,1902,4357.05
Jalgaon,1902,4065.76
Buldana,1902,4275.15
Akola,1902,4240.25
Washim,1902,4198.01
Amravati,1902,4041.62
Wardha,1902,3967.84
Nagpur,1902,4241.25
Bhandara,1902,4625.47
Gondiya,1902,4909.94
Garhchiroli,1902,4993.28
Chandrapur,1902,4259.99
Yavatmal,1902,4074.23
Nanded,1902,4240.8
Hingoli,1902,4144.22
Parbhani,1902,4165.73
Jalna,1902,4090.52
Aurangabad,1902,4198.37
Nashik,1902,6029.36
Thane,1902,5293.81
Greater Bombay,1902,0
Mumbai,1902,0
Raigarh,1902,3730.47
Pune,1902,7419.89
Ahmednagar,1902,5215.68
Bid,1902,3890.17
Latur,1902,4391
Osmanabad,1902,4060.62
Solapur,1902,4338.6
Satara,1902,7355.43
Ratnagiri,1902,3151.43
Sindhudurg,1902,1269.59
Kolhapur,1902,7567.14
Sangli,1902,6468.54
Adilabad,1902,4389
Nizamabad,1902,4335.31
Karimnagar,1902,4603.46
Medak,1902,4394.42
Hyderabad,1902,4378.27
Rangareddi,1902,4247
Mahbubnagar,1902,4015.08
Nalgonda,1902,4115.05
Warangal,1902,4133.93
Khammam,1902,4787.3
Srikakulam,1902,4696.68
Vizianagaram,1902,5757.04
Vishakhapatnam,1902,5838.88
East Godavari,1902,5636.78
West Godavari,1902,5335.59
Krishna,1902,4795.84
Guntur,1902,4681.27
Prakasam,1902,4796.54
Nellore,1902,5495.8
Cuddapah,1902,4829.6
Kurnool,1902,3823.64
Anantapur,1902,4540.59
Chittoor,1902,5436.99
Belgaum,1902,8170.81
Bagalkot,1902,6181.23
Bijapur,1902,4613.05
Gulbarga,1902,3853.03
Bidar,1902,4289.59
Raichur,1902,3839.25
Koppal,1902,5470.83
Gadag,1902,7724.23
Dharwad,1902,9832.21
Uttar Kannand,1902,4445.28
Haveri,1902,9601.12
Bellary,1902,5235.39
Chitradurga,1902,6060.78
Davanagere,1902,8188.07
Shimoga,1902,8870.61
Udupi,1902,1816.68
Chikmagalur,1902,9785.19
Tumkur,1902,5966.22
Kolar,1902,5139.46
Bangalore Urban,1902,5315.01
Bangalore Rural,1902,5245.15
Mandya,1902,8112.68
Hassan,1902,10185.67
Dakshin Kannad,1902,2900.05
Kodagu,1902,8333.32
Mysore,1902,10161.9
Chamrajnagar,1902,7890.36
North Goa,1902,1998.88
South Goa,1902,0
Kavaratti,1902,2.59
Kasaragod,1902,0
Kannur,1902,1382.53
Wayanad,1902,8304.18
Kozhikode,1902,1035.99
Malappuram,1902,4768.37
Palakkad,1902,7968.53
Thrissur,1902,1124.73
Ernakulam,1902,3419.03
Idukki,1902,9890.25
Kottayam,1902,5534.73
Alappuzha,1902,1.47
Pattanamtitta,1902,4536.41
Kollam,1902,3008.11
Thiruvananthapuram,1902,3708.87
Thiruvallur,1902,5704.68
Chennai,1902,5672.36
Kancheepuram,1902,5454.24
Vellore,1902,5329.03
Dharmapuri,1902,5176.76
Tiruvannamalai,1902,5454.04
Villupuram,1902,5203.11
Salem,1902,5280.9
Namakkal,1902,5581.35
Erode,1902,7403.2
Nilgiris,1902,10630.86
Coimbatore,1902,9995.6
Dindigul,1902,8355.69
Karur,1902,6703.41
Tiruchchirappalli,1902,5439.52
Perambalur,1902,5093.79
Ariyalur,1902,5135.57
Cuddalore,1902,5088.37
Nagapattinam,1902,5333.23
Thiruvarur,1902,5781.52
Thanjavur,1902,4999.54
Pudukkottai,1902,4735.25
Sivaganga,1902,5010.68
Madurai,1902,7652.15
Theni,1902,10767.25
Virudhunagar,1902,7508.51
Ramanathapuram,1902,6176.09
Thoothukudi,1902,5656.24
Tirunelveli Kattabo,1902,7144.37
Kanniyakumari,1902,491.31
Yanam,1902,5943
Puducherry,1902,4916.99
Mahe,1902,0
Karaikal,1902,5399.37
Andaman Islands,1902,1068.07
Nicobar Islands,1902,0
Kupwara (Muzaffarabad),1903,7465.49
Baramula (Kashmir North),1903,8957.22
Srinagar,1903,7399.06
Bagdam,1903,8223.63
Pulwama,1903,7272.8
Anantnag (Kashmir South),1903,6690.07
Ladakh (Leh),1903,4739.62
Kargil,1903,5018.95
Doda,1903,5239.97
Udhampur,1903,5673.37
Punch,1903,9439.16
Rajauri,1903,7943.06
Jammu,1903,5651.14
Kathua,1903,3953.75
Chamba,1903,4605.38
Kangra,1903,3892.49
Lahul and Spiti,1903,5939.11
Kullu,1903,5889.13
Mandi,1903,4385.75
Hamirpur,1903,3568.8
Una,1903,2796.07
Solan,1903,2997.14
Sirmaur,1903,3012.94
Shimla,1903,4834.35
Kinnaur,1903,6301.91
Gurdaspur,1903,3478.12
Amritsar,1903,3156.51
Kapurthala,1903,2364.15
Jalandhar,1903,2261.01
Hoshiarpur,1903,2669.77
Nawan Shehar,1903,2471.42
Rupnagar,1903,2548.11
Fatehgarh Sahib,1903,2146.11
Ludhiana,1903,2023.46
Moga,1903,1851.25
Firozpur,1903,2061.88
Muktsar,1903,1877.75
Faridkot,1903,1936.15
Bathinda,1903,1827.77
Mansa,1903,1833.36
Sangrur,1903,1891.94
Patiala,1903,2153.05
Chandigarh,1903,2481
Uttarkashi,1903,5914.76
Chamoli,1903,6102.4
Rudra Prayag,1903,5869.41
Tehri Garhwal,1903,4511.74
Dehra Dun,1903,3175.33
Pauri Garhwal,1903,3594.6
Pithoragarh,1903,7117.15
Bageshwar,1903,5665.97
Almora,1903,4153.72
Champawat,1903,3895.27
Naini Tal,1903,3421.34
Udham Singh Nagar,1903,3278.65
Haridwar,1903,2727.93
Panchkula,1903,2636.17
Ambala,1903,2279.06
Yamuna Nagar,1903,2276.75
Kurukshetra,1903,2162.58
Kaithal,1903,2004.15
Karnal,1903,2117.34
Panipat,1903,2068.4
Sonepat,1903,2099.35
Jind,1903,1961.34
Fatehabad,1903,1894.3
Sirsa,1903,1868.27
Hisar,1903,1998.83
Bhiwani,1903,2178.67
Rohtak,1903,2103.27
Jhajjar,1903,2168.98
Mahendragarh,1903,2415.29
Rewari,1903,2423.44
Gurgaon,1903,2675.16
Faridabad,1903,2713.77
Delhi,1903,2330.01
Ganganagar,1903,1834.58
Hanumangarh,1903,1945.9
Bikaner,1903,1752.37
Churu,1903,2112.15
Jhunjhunun,1903,2304.78
Alwar,1903,2835.8
Bharatpur,1903,3192.49
Dhaulpur,1903,3421.55
Karauli,1903,3321
Sawai Madhopur,1903,3107.55
Dausa,1903,2895.59
Jaipur,1903,2832.28
Sikar,1903,2473.48
Nagaur,1903,2411.37
Jodhpur,1903,1922.77
Jaisalmer,1903,1390.47
Barmer,1903,1566.88
Jalor,1903,1921.92
Sirohi,1903,2562.88
Pali,1903,2664.7
Ajmer,1903,3083.46
Tonk,1903,3097.78
Bundi,1903,3374.2
Bhilwara,1903,3391.21
Rajsamand,1903,3422.25
Udaipur,1903,3387.28
Dungarpur,1903,3510.42
Banswara,1903,3822.46
Chittaurgarh,1903,3637.99
Kota,1903,3561.03
Baran,1903,3768.46
Jhalawar,1903,4000.72
Saharanpur,1903,2392.25
Muzaffarnagar,1903,2511.49
Bijnor,1903,2964.98
Moradabad,1903,2977.82
Rampur,1903,3058.85
Jyotiba Phule Nagar,1903,2920.92
Meerut,1903,2704.1
Baghpat,1903,2293.11
Ghaziabad,1903,2623.86
Gautam Buddha Nagar,1903,2693.25
Bulandshahr,1903,2764.64
Aligarh,1903,2874.4
Hathras,1903,3000.71
Mathura,1903,3004.01
Agra,1903,3279.23
Firozabad,1903,3172.31
Etah,1903,3108.25
Mainpuri,1903,3065.23
Badaun,1903,3089.7
Bareilly,1903,3220.11
Pilibhit,1903,3501.96
Shahjahanpur,1903,3303.83
Lakhimpur Kheri,1903,3596.08
Sitapur,1903,3579.77
Hardoi,1903,3307.74
Unnao,1903,3465.11
Lucknow,1903,3657.33
Rae Bareli,1903,3979.38
Farrukhabad,1903,3118.56
Kannauj,1903,3152.21
Etawah,1903,3209.57
Auraiya,1903,3251.94
Kanpur Dehat,1903,3456.35
Kanpur,1903,3538.91
Jalaun,1903,3688.44
Jhansi,1903,3998.65
Lalitpur,1903,4043.33
Hamirpur,1903,4143.87
Mahoba,1903,4399.16
Banda,1903,4736.95
Chitrakoot,1903,5023.25
Fatehpur,1903,4226.7
Pratapgarh,1903,4172.42
Kaushambi,1903,4659.9
Allahabad,1903,4605.34
Bara Banki,1903,3808.98
Faizabad,1903,3729.79
Ambedkar Nagar,1903,3830.25
Sultanpur,1903,3910.64
Bahraich,1903,3873.41
Shravasti,1903,3965.59
Balrampur,1903,4035.89
Gonda,1903,3855.75
Siddharth Nagar,1903,4041.25
Basti,1903,3644.45
Sant Kabir Nagar,1903,3767.47
Maharajganj,1903,4083.88
Gorakhpur,1903,3812.74
Kushinagar,1903,3770.09
Deoria,1903,3692.56
Azamgarh,1903,4007.19
Mau,1903,3903.73
Ballia,1903,3798.75
Jaunpur,1903,4138.04
Ghazipur,1903,4051.27
Chandauli,1903,4526.36
Varanasi,1903,4496.88
Sant Ravi Das Nagar,1903,4646.4
Mirzapur,1903,4784.7
Sonbhadra,1903,5148.48
Pashchim Champaran,1903,3971.77
Purba Champaran,1903,3943.24
Sheohar,1903,4162.59
Sitamarhi,1903,4276.51
Madhubani,1903,4524.6
Supaul,1903,4554.93
Araria,1903,5083.55
Kishanganj,1903,6018.92
Purnia,1903,5227.83
Katihar,1903,5524.33
Madhepura,1903,4551.41
Saharsa,1903,4454.55
Darbhanga,1903,4476.7
Muzaffarpur,1903,4247.22
Gopalganj,1903,3675.87
Siwan,1903,3657.7
Saran,1903,4067.51
Vaishali,1903,4362.96
Samastipur,1903,4420.57
Begusarai,1903,4512.67
Khagaria,1903,4559.38
Bhagalpur,1903,5020.34
Banka,1903,5295.46
Munger,1903,4707.49
Lakhisarai,1903,4581.83
Sheikhpura,1903,4572.84
Nalanda,1903,4538.27
Patna,1903,4419.46
Bhojpur,1903,4183.82
Buxar,1903,4071.32
Bhabua,1903,4477
Rohtas,1903,4410.99
Jehanabad,1903,4441.03
Aurangabad,1903,4514.55
Gaya,1903,4775.54
Nawada,1903,4803.46
Jamui,1903,5025.64
North Sikkim,1903,9791.67
West Sikkim,1903,7830.41
South Sikkim,1903,7643.07
East,1903,8219.9
Tawang,1903,8616.05
West Kameng,1903,7994.71
East Kameng,1903,8087.88
Lower Subansiri,1903,8842.65
Upper Subansiri,1903,9514.4
West Siang,1903,10534.37
East Siang,1903,11528.53
Upper Dibang Valley,1903,11502.17
Lohit,1903,11191.57
Changlang,1903,11325.39
Tirap,1903,10355.75
Mon,1903,9173.74
Tuensang,1903,9367.64
Mokokchung,1903,8464.13
Zunheboto,1903,8948.5
Wokha,1903,8229.52
Kohima,1903,10052.69
Phek,1903,9487.94
Senapati,1903,10214.47
Tamenglong,1903,11297.96
Churachandpur,1903,10168.11
Bishnupur,1903,10391.16
Thoubal,1903,10263.32
West Imphal,1903,11541
East Imphal,1903,10324.8
Ukhrul,1903,9819.59
Chandel,1903,10472.92
Mamit,1903,10004.88
Kolasib,1903,10590.34
Aizawl,1903,10179.71
Champhai,1903,10125.33
Lunglei,1903,10430.6
Lawngtlai,1903,11247.38
Saiha,1903,11445.23
West Tripura,1903,9042.5
South Tripura,1903,9305.89
Dhalai,1903,9396.49
North Tripura,1903,9947.34
West Garo Hills,1903,7893.71
East Garo Hills,1903,8591.66
West Khasi Hills,1903,9502.88
East Khasi Hills,1903,10645.35
Jaintia Hills,1903,11308.18
Kokrajhar,1903,8933.47
Dhuburi,1903,8230.82
Goalpara,1903,8740.05
Barpeta,1903,8998.71
Kamrup,1903,9916.81
Nalbari,1903,9092.2
Darrang,1903,9010.99
Nagaon,1903,9894.59
Sonitpur,1903,7365.87
Lakhimpur,1903,8728.59
Dhemaji,1903,10417.69
Tinsukia,1903,10750.75
Dibrugarh,1903,9965.88
Sibsagar,1903,9091.74
Jorhat,1903,8025.15
Golaghat,1903,7833.93
Karbi Anglong,1903,9480.53
North Cachar Hills,1903,11966.96
Cachar,1903,11419.53
Karimganj,1903,10549.95
Hailakandi,1903,10946.75
Darjiling,1903,7427.76
Jalpaiguri,1903,8327.7
Kochbihar,1903,7898.67
Uttar Dinajpur,1903,6203.73
Dakshin Dinajpur,1903,6202.92
Maldah,1903,6030.36
Murshidabad,1903,6189.82
Birbhum,1903,6219.58
Barddhaman,1903,6333.03
Nadia,1903,6417.13
North 24 Parganas,1903,6387.15
Hugli,1903,6462.06
Bankura,1903,6544.52
Puruliya,1903,6142.31
East Midnapore,1903,6732.63
Haora,1903,6302.88
Kolkata,1903,6248.24
South 24 Parganas,1903,5047.62
Garhwa,1903,5112.81
Palamu,1903,5563.11
Chatra,1903,5406.83
Hazaribag,1903,5842.04
Koderma,1903,5214.79
Giridih,1903,5396.85
Deoghar,1903,5782.58
Godda,1903,5508.63
Sahibganj,1903,5875.5
Pakur,1903,6013.8
Dumka,1903,5954.05
Dhanbad,1903,6018.47
Bokaro,1903,5985.07
Ranchi,1903,6146.71
Lohardaga,1903,6085.06
Gumla,1903,6108.66
Pashchim Singhbhum,1903,6246.55
Purba Singhbhum,1903,6510.34
Baragarh,1903,6262.22
Jharsuguda,1903,6114.64
Sambalpur,1903,6086.77
Deogarh,1903,6048.77
Sundargarh,1903,6160.54
Keonjhar,1903,6168.67
Mayurbhanj,1903,6632.5
Baleshwar,1903,6636.49
Bhadrak,1903,6482.69
Kendrapara,1903,6320.32
Jagatsinghpur,1903,5791.18
Cuttack,1903,5881.2
Jajpur,1903,6384.09
Dhenkanal,1903,6013.76
Angul,1903,6197.49
Nayagarh,1903,5962.97
Khordha,1903,5657.73
Puri,1903,5090.2
Ganjam,1903,5934.44
Gajapati,1903,5639.68
Kandhamal,1903,6244.92
Boudh,1903,6197.47
Sonepur,1903,6082.9
Bolangir,1903,6431.41
Nuapada,1903,7005.93
Kalahandi,1903,6976.16
Rayagada,1903,6802.25
Nabarangpur,1903,7752.02
Koraput,1903,7472.14
Malkangiri,1903,7339.23
Koriya,1903,6130.81
Surguja,1903,5734.64
Jashpur,1903,5962.3
Raigarh,1903,5997.24
Korba,1903,6155.16
Janjgir-Champa,1903,6129.76
Bilaspur,1903,3146.28
Kawardha,1903,6441.42
Raj Nandgaon,1903,6719.07
Durg,1903,6511.85
Raipur,1903,6474.41
Mahasamund,1903,6281.03
Dhamtari,1903,7141.63
Kanker,1903,7227.21
Bastar,1903,7645.11
Dantewada,1903,7075.13
Sheopur,1903,3549.19
Morena,1903,3612.24
Bhind,1903,3511.82
Gwalior,1903,3813.42
Datia,1903,3833.43
Shivpuri,1903,4084.89
Guna,1903,4157.52
Tikamgarh,1903,4142.44
Chhatarpur,1903,4600.51
Panna,1903,4898.33
Sagar,1903,4516.03
Damoh,1903,4973.66
Satna,1903,5102.04
Rewa,1903,4994.04
Umaria,1903,5781.57
Shahdol,1903,6170.64
Sidhi,1903,5486.71
Neemuch,1903,3657.32
Mandsaur,1903,3972.81
Ratlam,1903,4164.61
Ujjain,1903,4430.33
Shajapur,1903,4381.81
Dewas,1903,4319.84
Jhabua,1903,4416.81
Dhar,1903,4411.72
Indore,1903,4208.69
West Nimar,1903,4192.53
Barwani,1903,4075.33
East Nimar,1903,4432.55
Rajgarh,1903,4171.25
Vidisha,1903,4477.72
Bhopal,1903,4367.94
Sehore,1903,4443.73
Raisen,1903,5130.87
Betul,1903,5259.48
Harda,1903,4721.06
Hoshangabad,1903,5422.79
Katni,1903,5455.77
Jabalpur,1903,5658.26
Narsinghpur,1903,5670.96
Dindori,1903,6374.5
Mandla,1903,6257.63
Chhindwara,1903,5851.1
Seoni,1903,5943.33
Balaghat,1903,6438.14
Kachchh,1903,1804.49
Banas Kantha,1903,1869.87
Patan,1903,1952.46
Mahesana,1903,2518.26
Sabar Kantha,1903,3121.59
Gandhinagar,1903,2934
Ahmadabad,1903,2582.38
Surendranagar,1903,2578.22
Rajkot,1903,3368.09
Jamnagar,1903,2433.99
Porbandar,1903,270.94
Junagadh,1903,2187.34
Amreli,1903,3355.98
Bhavnagar,1903,3679.59
Anand,1903,3433.76
Kheda,1903,3295.86
Panch Mahals,1903,3924.26
Dahod,1903,4029.78
Vadodara,1903,4399.99
Narmada,1903,5055.87
Bharuch,1903,4783.75
Surat,1903,4692.32
The Dangs,1903,6391.23
Navsari,1903,4405.07
Valsad,1903,5099.88
Junagadh,1903,0
Daman,1903,0
Dadra and Nagar Haveli,1903,6512.7
Nandurbar,1903,4761.07
Dhule,1903,4380.83
Jalgaon,1903,4037.1
Buldana,1903,4724.09
Akola,1903,4877.32
Washim,1903,5203.4
Amravati,1903,4822.3
Wardha,1903,5116.11
Nagpur,1903,5586.59
Bhandara,1903,6258.05
Gondiya,1903,6627.89
Garhchiroli,1903,6593.93
Chandrapur,1903,5811.86
Yavatmal,1903,5424.71
Nanded,1903,5690.07
Hingoli,1903,5281.13
Parbhani,1903,5053.86
Jalna,1903,4425.21
Aurangabad,1903,4426
Nashik,1903,6579.6
Thane,1903,5789.58
Greater Bombay,1903,0
Mumbai,1903,0
Raigarh,1903,4197.36
Pune,1903,8527.97
Ahmednagar,1903,6080.5
Bid,1903,4465.87
Latur,1903,5305.84
Osmanabad,1903,4839.78
Solapur,1903,5108.53
Satara,1903,8507.48
Ratnagiri,1903,3503.1
Sindhudurg,1903,1312.42
Kolhapur,1903,8027.5
Sangli,1903,7299.73
Adilabad,1903,6089.85
Nizamabad,1903,5963.87
Karimnagar,1903,6170.42
Medak,1903,6017.07
Hyderabad,1903,6123.08
Rangareddi,1903,5910.18
Mahbubnagar,1903,5364.33
Nalgonda,1903,5363.44
Warangal,1903,5424.37
Khammam,1903,5888.33
Srikakulam,1903,5182.35
Vizianagaram,1903,6458.83
Vishakhapatnam,1903,6831.98
East Godavari,1903,6762.27
West Godavari,1903,6176.28
Krishna,1903,5425.48
Guntur,1903,5437.96
Prakasam,1903,5407.41
Nellore,1903,5959.56
Cuddapah,1903,5502.13
Kurnool,1903,4665.13
Anantapur,1903,5331.57
Chittoor,1903,6019.97
Belgaum,1903,8588.49
Bagalkot,1903,6876.77
Bijapur,1903,5535.59
Gulbarga,1903,5100.28
Bidar,1903,5582.13
Raichur,1903,4881.38
Koppal,1903,6304.57
Gadag,1903,8489.34
Dharwad,1903,10370.55
Uttar Kannand,1903,4601.19
Haveri,1903,10899.31
Bellary,1903,6230.44
Chitradurga,1903,7286.91
Davanagere,1903,9811.94
Shimoga,1903,10038.75
Udupi,1903,1835.56
Chikmagalur,1903,11036.99
Tumkur,1903,6844.35
Kolar,1903,5917.24
Bangalore Urban,1903,5769.94
Bangalore Rural,1903,5829.13
Mandya,1903,8745.08
Hassan,1903,11459.29
Dakshin Kannad,1903,3056.84
Kodagu,1903,8500.17
Mysore,1903,10767.48
Chamrajnagar,1903,8133.79
North Goa,1903,1991.38
South Goa,1903,0
Kavaratti,1903,2.29
Kasaragod,1903,0
Kannur,1903,1341.09
Wayanad,1903,8926.83
Kozhikode,1903,1027.1
Malappuram,1903,4707.59
Palakkad,1903,8364.11
Thrissur,1903,1213.32
Ernakulam,1903,3719.48
Idukki,1903,10907.92
Kottayam,1903,6115.62
Alappuzha,1903,1.6
Pattanamtitta,1903,5000.27
Kollam,1903,3081.52
Thiruvananthapuram,1903,3647.34
Thiruvallur,1903,6012.7
Chennai,1903,5904.4
Kancheepuram,1903,5588.97
Vellore,1903,5727.09
Dharmapuri,1903,5421.12
Tiruvannamalai,1903,5718.84
Villupuram,1903,5342.89
Salem,1903,5203.16
Namakkal,1903,5419.43
Erode,1903,7335.23
Nilgiris,1903,11004.61
Coimbatore,1903,10494.92
Dindigul,1903,8466.79
Karur,1903,6503.02
Tiruchchirappalli,1903,5390.99
Perambalur,1903,5127.46
Ariyalur,1903,5141.08
Cuddalore,1903,5125.01
Nagapattinam,1903,5257.34
Thiruvarur,1903,5793.02
Thanjavur,1903,4923.83
Pudukkottai,1903,4656.33
Sivaganga,1903,4821.63
Madurai,1903,7867.06
Theni,1903,11782.66
Virudhunagar,1903,7960.14
Ramanathapuram,1903,5852.87
Thoothukudi,1903,5683.94
Tirunelveli Kattabo,1903,7468.55
Kanniyakumari,1903,483.15
Yanam,1903,6899
Puducherry,1903,4967.68
Mahe,1903,0
Karaikal,1903,5295.64
Andaman Islands,1903,1017.66
Nicobar Islands,1903,0
Kupwara (Muzaffarabad),1904,8181.44
Baramula (Kashmir North),1904,8730.83
Srinagar,1904,7979.64
Bagdam,1904,8382.17
Pulwama,1904,8013.45
Anantnag (Kashmir South),1904,7669.72
Ladakh (Leh),1904,6514.57
Kargil,1904,6841.29
Doda,1904,6686.88
Udhampur,1904,6228.67
Punch,1904,8872.6
Rajauri,1904,7694.26
Jammu,1904,6078.01
Kathua,1904,4674.01
Chamba,1904,5619.57
Kangra,1904,4356.79
Lahul and Spiti,1904,7518.42
Kullu,1904,7007.65
Mandi,1904,4918.2
Hamirpur,1904,3851.9
Una,1904,3017.84
Solan,1904,3462.85
Sirmaur,1904,3827.52
Shimla,1904,5796.74
Kinnaur,1904,7783.31
Gurdaspur,1904,3800.85
Amritsar,1904,3342.9
Kapurthala,1904,2487.11
Jalandhar,1904,2406.96
Hoshiarpur,1904,2865.07
Nawan Shehar,1904,2681.42
Rupnagar,1904,2924.13
Fatehgarh Sahib,1904,2488.69
Ludhiana,1904,2219.83
Moga,1904,2024.83
Firozpur,1904,2249.97
Muktsar,1904,2028.21
Faridkot,1904,2066.32
Bathinda,1904,2000.81
Mansa,1904,2123.55
Sangrur,1904,2207.64
Patiala,1904,2651.82
Chandigarh,1904,2978
Uttarkashi,1904,7473.42
Chamoli,1904,7445.98
Rudra Prayag,1904,7309.92
Tehri Garhwal,1904,5845.14
Dehra Dun,1904,4135.16
Pauri Garhwal,1904,4553.57
Pithoragarh,1904,8434.36
Bageshwar,1904,6858.39
Almora,1904,5092.26
Champawat,1904,4720.75
Naini Tal,1904,4235.64
Udham Singh Nagar,1904,4127.23
Haridwar,1904,3528.91
Panchkula,1904,3219.06
Ambala,1904,2910.79
Yamuna Nagar,1904,2936.08
Kurukshetra,1904,2756.35
Kaithal,1904,2545.32
Karnal,1904,2705.68
Panipat,1904,2726.02
Sonepat,1904,2803.94
Jind,1904,2584.86
Fatehabad,1904,2242.99
Sirsa,1904,2071.57
Hisar,1904,2464.14
Bhiwani,1904,2611.99
Rohtak,1904,2699.38
Jhajjar,1904,2806.41
Mahendragarh,1904,2963.29
Rewari,1904,3111.1
Gurgaon,1904,3512.75
Faridabad,1904,3617.26
Delhi,1904,3161.69
Ganganagar,1904,2077.52
Hanumangarh,1904,2106.12
Bikaner,1904,1837.45
Churu,1904,2103.2
Jhunjhunun,1904,2531.79
Alwar,1904,3473.21
Bharatpur,1904,3930.38
Dhaulpur,1904,4177.63
Karauli,1904,3805.8
Sawai Madhopur,1904,3445.96
Dausa,1904,3268.84
Jaipur,1904,2980.45
Sikar,1904,2540.44
Nagaur,1904,2122.11
Jodhpur,1904,1669.82
Jaisalmer,1904,1259.74
Barmer,1904,1240.55
Jalor,1904,1296.87
Sirohi,1904,1759.53
Pali,1904,2034.5
Ajmer,1904,2743.86
Tonk,1904,3130.56
Bundi,1904,3411.72
Bhilwara,1904,2915.92
Rajsamand,1904,2543.39
Udaipur,1904,2438.17
Dungarpur,1904,2564.98
Banswara,1904,2832.63
Chittaurgarh,1904,2999.3
Kota,1904,3674.69
Baran,1904,3954.67
Jhalawar,1904,3881.45
Saharanpur,1904,3113.12
Muzaffarnagar,1904,3286.99
Bijnor,1904,3789.47
Moradabad,1904,3851.51
Rampur,1904,3908.87
Jyotiba Phule Nagar,1904,3777.08
Meerut,1904,3566.72
Baghpat,1904,3099.76
Ghaziabad,1904,3529.85
Gautam Buddha Nagar,1904,3531.96
Bulandshahr,1904,3639.16
Aligarh,1904,3683.25
Hathras,1904,3768
Mathura,1904,3812.38
Agra,1904,4126.31
Firozabad,1904,4037.89
Etah,1904,4002.22
Mainpuri,1904,3923.3
Badaun,1904,4022.48
Bareilly,1904,4108.87
Pilibhit,1904,4401.59
Shahjahanpur,1904,4221.97
Lakhimpur Kheri,1904,4594.72
Sitapur,1904,4589.58
Hardoi,1904,4189.44
Unnao,1904,4195.59
Lucknow,1904,4429.68
Rae Bareli,1904,4636.15
Farrukhabad,1904,3978.74
Kannauj,1904,3951.24
Etawah,1904,4091.88
Auraiya,1904,4085.58
Kanpur Dehat,1904,4308.17
Kanpur,1904,4331.12
Jalaun,1904,4599.67
Jhansi,1904,4750.78
Lalitpur,1904,4417.92
Hamirpur,1904,4929.33
Mahoba,1904,5014.18
Banda,1904,5374.26
Chitrakoot,1904,5668.8
Fatehpur,1904,4889.41
Pratapgarh,1904,4778.28
Kaushambi,1904,5295.79
Allahabad,1904,5288.91
Bara Banki,1904,4671.6
Faizabad,1904,4434.24
Ambedkar Nagar,1904,4503.8
Sultanpur,1904,4579.57
Bahraich,1904,4918
Shravasti,1904,4946.76
Balrampur,1904,4880.2
Gonda,1904,4705.65
Siddharth Nagar,1904,4804.68
Basti,1904,4326.64
Sant Kabir Nagar,1904,4448.01
Maharajganj,1904,4748.81
Gorakhpur,1904,4505.11
Kushinagar,1904,4463.68
Deoria,1904,4413.64
Azamgarh,1904,4758.86
Mau,1904,4697.01
Ballia,1904,4651.39
Jaunpur,1904,4845.28
Ghazipur,1904,4983.44
Chandauli,1904,5533.49
Varanasi,1904,5421.56
Sant Ravi Das Nagar,1904,5459.79
Mirzapur,1904,5607.12
Sonbhadra,1904,6085.3
Pashchim Champaran,1904,4625.36
Purba Champaran,1904,4581.12
Sheohar,1904,4766.23
Sitamarhi,1904,4819.83
Madhubani,1904,4924.4
Supaul,1904,4909.07
Araria,1904,5436.06
Kishanganj,1904,6406.08
Purnia,1904,5645.47
Katihar,1904,6023.52
Madhepura,1904,4934.12
Saharsa,1904,4832.28
Darbhanga,1904,4877.35
Muzaffarpur,1904,4819.26
Gopalganj,1904,4373.54
Siwan,1904,4369.74
Saran,1904,4888.28
Vaishali,1904,5043.38
Samastipur,1904,4925.29
Begusarai,1904,5112.38
Khagaria,1904,4991.39
Bhagalpur,1904,5571.55
Banka,1904,6095.15
Munger,1904,5297.53
Lakhisarai,1904,5333.05
Sheikhpura,1904,5403.23
Nalanda,1904,5436.83
Patna,1904,5321.37
Bhojpur,1904,5231.62
Buxar,1904,5137.5
Bhabua,1904,5649.64
Rohtas,1904,5650.1
Jehanabad,1904,5497.67
Aurangabad,1904,5848.83
Gaya,1904,6171.72
